train_number,station,time
98322,Seawood Darave Karave,07:54
98905,Seawood Darave Karave,07:58
99018,Seawood Darave Karave,08:02
98903,Nerul,07:15
98028,Nerul,07:19
99014,Nerul,07:24
98320,Nerul,07:27
98030,Nerul,07:31
98032,Nerul,07:36
99016,Nerul,07:41
98034,Nerul,07:44
98036,Nerul,07:53
98322,Nerul,07:57
98905,Nerul,08:01
99018,Nerul,08:06
98903,Juinagar,07:18
98028,Juinagar,07:22
98320,Juinagar,07:30
98030,Juinagar,07:34
98032,Juinagar,07:39
98034,Juinagar,07:47
98036,Juinagar,07:56
98322,Juinagar,08:00
98905,Juinagar,08:04
98903,Sanpada,07:21
98028,Sanpada,07:25
98320,Sanpada,07:33
98030,Sanpada,07:37
98032,Sanpada,07:42
98034,Sanpada,07:50
98036,Sanpada,07:59
98322,Sanpada,08:03
98905,Sanpada,08:07
98903,Vashi,07:23
98028,Vashi,07:27
98526,Vashi,07:31
98320,Vashi,07:35
98030,Vashi,07:39
98032,Vashi,07:44
98528,Vashi,07:48
98034,Vashi,07:52
98036,Vashi,08:01
98322,Vashi,08:05
98905,Vashi,08:09
98903,Mankhurd,07:31
98028,Mankhurd,07:35
98526,Mankhurd,07:39
98320,Mankhurd,07:43
98030,Mankhurd,07:47
98032,Mankhurd,07:52
98528,Mankhurd,07:56
98034,Mankhurd,08:00
98602,Mankhurd,08:05
98036,Mankhurd,08:09
98322,Mankhurd,08:13
98905,Mankhurd,08:17
98903,Govandi,07:34
98028,Govandi,07:38
98526,Govandi,07:42
98320,Govandi,07:46
98030,Govandi,07:50
98032,Govandi,07:55
98528,Govandi,07:59
98034,Govandi,08:03
98602,Govandi,08:08
98036,Govandi,08:12
98322,Govandi,08:16
98905,Govandi,08:20
98903,Chembur,07:36
98028,Chembur,07:40
98526,Chembur,07:44
98320,Chembur,07:48
98030,Chembur,07:52
98032,Chembur,07:57
98528,Chembur,08:01
98034,Chembur,08:05
98602,Chembur,08:10
98036,Chembur,08:14
98322,Chembur,08:18
98905,Chembur,08:22
98903,Tilaknagar,07:39
98028,Tilaknagar,07:43
98526,Tilaknagar,07:47
98320,Tilaknagar,07:51
98030,Tilaknagar,07:55
98032,Tilaknagar,08:00
98528,Tilaknagar,08:04
98034,Tilaknagar,08:08
98602,Tilaknagar,08:13
98036,Tilaknagar,08:17
98322,Tilaknagar,08:21
98905,Tilaknagar,08:25
98903,Kurla,07:42
98028,Kurla,07:46
98526,Kurla,07:50
98320,Kurla,07:54
98030,Kurla,07:58
98032,Kurla,08:03
98528,Kurla,08:07
98034,Kurla,08:11
98602,Kurla,08:16
98036,Kurla,08:20
98322,Kurla,08:24
98905,Kurla,08:28
98903,Chunabhatti,07:45
98028,Chunabhatti,07:49
98526,Chunabhatti,07:53
98320,Chunabhatti,07:57
98030,Chunabhatti,08:01
98032,Chunabhatti,08:06
98528,Chunabhatti,08:10
98034,Chunabhatti,08:14
98602,Chunabhatti,08:19
98036,Chunabhatti,08:23
98322,Chunabhatti,08:27
98905,Chunabhatti,08:31
98903,GTB Nagar,07:48
98028,GTB Nagar,07:52
98526,GTB Nagar,07:56
98320,GTB Nagar,08:00
98030,GTB Nagar,08:04
98032,GTB Nagar,08:09
98528,GTB Nagar,08:13
98034,GTB Nagar,08:17
98602,GTB Nagar,08:22
98036,GTB Nagar,08:26
98322,GTB Nagar,08:30
98905,GTB Nagar,08:34
98902,Goregaon,07:30
98720,Goregaon,07:47
98902,Ramnagar,07:34
98720,Ramnagar,07:51
98902,Jogeshwari,07:37
98720,Jogeshwari,07:54
98902,Andheri,07:41
98720,Andheri,07:58
98902,Vileparle,07:45
98720,Vileparle,08:02
98902,Santacruz,07:48
98720,Santacruz,08:05
98902,Khar Road,07:51
98720,Khar Road,08:08
98902,Bandra,07:54
98816,Bandra,07:58
98720,Bandra,08:12
98818,Bandra,08:28
98902,Mahim Jn,07:57
98816,Mahim Jn,08:02
98720,Mahim Jn,08:15
98818,Mahim Jn,08:31
98902,King's Circle,08:00
98816,King's Circle,08:05
98720,King's Circle,08:18
98818,King's Circle,08:34
98903,Vadala Road,07:54
98028,Vadala Road,07:58
98526,Vadala Road,08:02
98902,Vadala Road,08:06
98320,Vadala Road,08:06
98030,Vadala Road,08:10
98816,Vadala Road,08:11
98032,Vadala Road,08:15
98528,Vadala Road,08:19
98034,Vadala Road,08:24
98720,Vadala Road,08:24
98602,Vadala Road,08:28
98036,Vadala Road,08:32
98322,Vadala Road,08:36
98905,Vadala Road,08:40
98818,Vadala Road,08:40
98028,Sewri,08:01
98526,Sewri,08:05
98320,Sewri,08:09
98816,Sewri,08:14
98032,Sewri,08:18
98528,Sewri,08:22
98720,Sewri,08:27
98602,Sewri,08:31
98036,Sewri,08:35
98322,Sewri,08:39
98818,Sewri,08:43
98028,Cotton Green,08:04
98526,Cotton Green,08:08
98320,Cotton Green,08:12
98816,Cotton Green,08:17
98032,Cotton Green,08:21
98528,Cotton Green,08:25
98720,Cotton Green,08:30
98602,Cotton Green,08:34
98036,Cotton Green,08:38
98322,Cotton Green,08:42
98818,Cotton Green,08:46
98028,Reay Road,08:06
98526,Reay Road,08:10
98320,Reay Road,08:14
98816,Reay Road,08:19
98032,Reay Road,08:23
98528,Reay Road,08:27
98720,Reay Road,08:32
98602,Reay Road,08:36
98036,Reay Road,08:40
98322,Reay Road,08:44
98818,Reay Road,08:48
98028,Dockyard Road,08:09
98526,Dockyard Road,08:13
98320,Dockyard Road,08:17
98816,Dockyard Road,08:22
98032,Dockyard Road,08:26
98528,Dockyard Road,08:30
98720,Dockyard Road,08:35
98602,Dockyard Road,08:39
98036,Dockyard Road,08:43
98322,Dockyard Road,08:47
98818,Dockyard Road,08:51
98028,Sandhurst Road,08:11
98526,Sandhurst Road,08:15
98320,Sandhurst Road,08:19
98816,Sandhurst Road,08:24
98032,Sandhurst Road,08:28
98528,Sandhurst Road,08:32
98720,Sandhurst Road,08:37
98602,Sandhurst Road,08:41
98036,Sandhurst Road,08:45
98322,Sandhurst Road,08:49
98818,Sandhurst Road,08:53
98028,Masjid,08:13
98526,Masjid,08:17
98320,Masjid,08:21
98816,Masjid,08:26
98032,Masjid,08:30
98528,Masjid,08:34
98720,Masjid,08:39
98602,Masjid,08:43
98036,Masjid,08:47
98322,Masjid,08:51
98818,Masjid,08:55
98028,Mumbai CSMT,08:16
98526,Mumbai CSMT,08:20
98320,Mumbai CSMT,08:24
98816,Mumbai CSMT,08:29
98032,Mumbai CSMT,08:33
98528,Mumbai CSMT,08:37
98720,Mumbai CSMT,08:42
98602,Mumbai CSMT,08:46
98036,Mumbai CSMT,08:50
98322,Mumbai CSMT,08:54
98818,Mumbai CSMT,08:58
98038,Panvel,07:47
98040,Panvel,07:55
98042,Panvel,07:59
99020,Panvel,08:04
98044,Panvel,08:09
99022,Panvel,08:15
98046,Panvel,08:19
98048,Panvel,08:26
98038,Khandeshwar,07:52
98040,Khandeshwar,08:00
98042,Khandeshwar,08:04
99020,Khandeshwar,08:09
98044,Khandeshwar,08:14
99022,Khandeshwar,08:20
98046,Khandeshwar,08:24
98048,Khandeshwar,08:31
98038,Mansarovar,07:55
98040,Mansarovar,08:03
98042,Mansarovar,08:07
99020,Mansarovar,08:12
98044,Mansarovar,08:17
99022,Mansarovar,08:23
98046,Mansarovar,08:27
98048,Mansarovar,08:34
98038,Kharghar,07:58
98040,Kharghar,08:06
98042,Kharghar,08:10
99020,Kharghar,08:15
98044,Kharghar,08:20
99022,Kharghar,08:26
98046,Kharghar,08:30
98048,Kharghar,08:37
98038,Belapur CBD,08:02
98324,Belapur CBD,08:06
98040,Belapur CBD,08:10
98042,Belapur CBD,08:14
99020,Belapur CBD,08:19
98044,Belapur CBD,08:24
99022,Belapur CBD,08:30
98046,Belapur CBD,08:34
98048,Belapur CBD,08:41
98326,Belapur CBD,08:49
98038,Seawood Darave Karave,08:06
98324,Seawood Darave Karave,08:10
98040,Seawood Darave Karave,08:14
98042,Seawood Darave Karave,08:18
99020,Seawood Darave Karave,08:23
98044,Seawood Darave Karave,08:28
99022,Seawood Darave Karave,08:34
98046,Seawood Darave Karave,08:38
98048,Seawood Darave Karave,08:45
98326,Seawood Darave Karave,08:53
98038,Nerul,08:09
98324,Nerul,08:13
98040,Nerul,08:17
98042,Nerul,08:21
99020,Nerul,08:27
98044,Nerul,08:31
99022,Nerul,08:38
98046,Nerul,08:41
98048,Nerul,08:48
98326,Nerul,08:56
98038,Juinagar,08:12
98324,Juinagar,08:16
98040,Juinagar,08:20
98042,Juinagar,08:24
98044,Juinagar,08:34
98046,Juinagar,08:44
98048,Juinagar,08:51
98326,Juinagar,08:59
98038,Sanpada,08:15
98324,Sanpada,08:19
98040,Sanpada,08:23
98042,Sanpada,08:27
98044,Sanpada,08:37
98046,Sanpada,08:47
98048,Sanpada,08:54
98326,Sanpada,09:02
98530,Vashi,08:13
98038,Vashi,08:17
98324,Vashi,08:21
98040,Vashi,08:25
98042,Vashi,08:29
98532,Vashi,08:33
98044,Vashi,08:39
98046,Vashi,08:49
98048,Vashi,08:56
98326,Vashi,09:04
98530,Mankhurd,08:21
98038,Mankhurd,08:25
98324,Mankhurd,08:29
98040,Mankhurd,08:33
98042,Mankhurd,08:37
98532,Mankhurd,08:41
98044,Mankhurd,08:48
98604,Mankhurd,08:53
98046,Mankhurd,08:57
98048,Mankhurd,09:04
98326,Mankhurd,09:13
98530,Govandi,08:24
98038,Govandi,08:28
98324,Govandi,08:32
98040,Govandi,08:36
98042,Govandi,08:40
98532,Govandi,08:44
98044,Govandi,08:51
98604,Govandi,08:56
98046,Govandi,09:00
98048,Govandi,09:07
98326,Govandi,09:16
98530,Chembur,08:26
98038,Chembur,08:30
98324,Chembur,08:34
98040,Chembur,08:38
98042,Chembur,08:42
98532,Chembur,08:46
98044,Chembur,08:53
98604,Chembur,08:58
98046,Chembur,09:02
98048,Chembur,09:09
98606,Chembur,09:14
98326,Chembur,09:18
98530,Tilaknagar,08:29
98038,Tilaknagar,08:33
98324,Tilaknagar,08:37
98040,Tilaknagar,08:41
98042,Tilaknagar,08:45
98532,Tilaknagar,08:49
98044,Tilaknagar,08:56
98604,Tilaknagar,09:01
98046,Tilaknagar,09:05
98048,Tilaknagar,09:12
98606,Tilaknagar,09:18
98326,Tilaknagar,09:22
98530,Kurla,08:32
98038,Kurla,08:36
98324,Kurla,08:40
98040,Kurla,08:44
98042,Kurla,08:48
98532,Kurla,08:52
98044,Kurla,08:59
98604,Kurla,09:04
98046,Kurla,09:08
98048,Kurla,09:15
98606,Kurla,09:21
98326,Kurla,09:25
98530,Chunabhatti,08:35
98038,Chunabhatti,08:39
98324,Chunabhatti,08:43
98040,Chunabhatti,08:47
98042,Chunabhatti,08:51
98532,Chunabhatti,08:55
98044,Chunabhatti,09:02
98604,Chunabhatti,09:07
98046,Chunabhatti,09:11
98048,Chunabhatti,09:18
98606,Chunabhatti,09:24
98326,Chunabhatti,09:28
98530,GTB Nagar,08:38
98038,GTB Nagar,08:42
98324,GTB Nagar,08:46
98040,GTB Nagar,08:50
98042,GTB Nagar,08:54
98532,GTB Nagar,08:58
98044,GTB Nagar,09:05
98604,GTB Nagar,09:10
98046,GTB Nagar,09:14
98048,GTB Nagar,09:21
98606,GTB Nagar,09:27
98326,GTB Nagar,09:31
98722,Goregaon,08:17
98904,Goregaon,08:39
98724,Goregaon,08:51
98722,Ramnagar,08:21
98904,Ramnagar,08:43
98724,Ramnagar,08:55
98722,Jogeshwari,08:24
98904,Jogeshwari,08:46
98724,Jogeshwari,08:58
98722,Andheri,08:28
98904,Andheri,08:50
98724,Andheri,09:02
98722,Vileparle,08:32
98904,Vileparle,08:54
98724,Vileparle,09:07
98722,Santacruz,08:35
98904,Santacruz,08:57
98724,Santacruz,09:10
98722,Khar Road,08:38
98904,Khar Road,09:00
98724,Khar Road,09:13
98722,Bandra,08:43
98820,Bandra,08:53
98904,Bandra,09:05
98822,Bandra,09:08
98724,Bandra,09:17
98722,Mahim Jn,08:47
98820,Mahim Jn,08:57
98904,Mahim Jn,09:08
98822,Mahim Jn,09:12
98724,Mahim Jn,09:21
98722,King's Circle,08:50
98820,King's Circle,09:01
98904,King's Circle,09:11
98822,King's Circle,09:16
98724,King's Circle,09:24
98530,Vadala Road,08:44
98038,Vadala Road,08:48
98324,Vadala Road,08:52
98722,Vadala Road,08:56
98040,Vadala Road,08:56
98042,Vadala Road,09:00
98532,Vadala Road,09:04
98820,Vadala Road,09:07
98044,Vadala Road,09:11
98604,Vadala Road,09:16
98904,Vadala Road,09:17
98046,Vadala Road,09:20
98822,Vadala Road,09:24
98048,Vadala Road,09:27
98724,Vadala Road,09:30
98606,Vadala Road,09:33
98326,Vadala Road,09:37
98530,Sewri,08:47
98038,Sewri,08:51
98324,Sewri,08:55
98722,Sewri,08:59
98042,Sewri,09:03
98532,Sewri,09:07
98820,Sewri,09:10
98044,Sewri,09:14
98604,Sewri,09:19
98046,Sewri,09:23
98822,Sewri,09:27
98048,Sewri,09:30
98724,Sewri,09:33
98606,Sewri,09:36
98326,Sewri,09:40
98530,Cotton Green,08:50
98038,Cotton Green,08:54
98324,Cotton Green,08:58
98722,Cotton Green,09:02
98042,Cotton Green,09:06
98532,Cotton Green,09:10
98820,Cotton Green,09:13
98044,Cotton Green,09:17
98604,Cotton Green,09:22
98046,Cotton Green,09:26
98822,Cotton Green,09:30
98048,Cotton Green,09:33
98724,Cotton Green,09:36
98606,Cotton Green,09:39
98326,Cotton Green,09:43
98530,Reay Road,08:52
98038,Reay Road,08:56
98324,Reay Road,09:00
98722,Reay Road,09:04
98042,Reay Road,09:08
98532,Reay Road,09:12
98820,Reay Road,09:15
98044,Reay Road,09:19
98604,Reay Road,09:24
98046,Reay Road,09:28
98822,Reay Road,09:32
98048,Reay Road,09:35
98724,Reay Road,09:38
98606,Reay Road,09:41
98326,Reay Road,09:45
98530,Dockyard Road,08:55
98038,Dockyard Road,08:59
98324,Dockyard Road,09:03
98722,Dockyard Road,09:07
98042,Dockyard Road,09:11
98532,Dockyard Road,09:15
98820,Dockyard Road,09:18
98044,Dockyard Road,09:22
98604,Dockyard Road,09:27
98046,Dockyard Road,09:31
98822,Dockyard Road,09:35
98048,Dockyard Road,09:38
98724,Dockyard Road,09:41
98606,Dockyard Road,09:44
98326,Dockyard Road,09:48
98530,Sandhurst Road,08:57
98038,Sandhurst Road,09:01
98324,Sandhurst Road,09:05
98722,Sandhurst Road,09:09
98042,Sandhurst Road,09:13
98532,Sandhurst Road,09:17
98820,Sandhurst Road,09:20
98044,Sandhurst Road,09:24
98604,Sandhurst Road,09:29
98046,Sandhurst Road,09:33
98822,Sandhurst Road,09:37
98048,Sandhurst Road,09:40
98724,Sandhurst Road,09:43
98606,Sandhurst Road,09:46
98326,Sandhurst Road,09:50
98530,Masjid,08:59
98038,Masjid,09:03
98324,Masjid,09:07
98722,Masjid,09:11
98042,Masjid,09:15
98532,Masjid,09:19
98820,Masjid,09:22
98044,Masjid,09:26
98604,Masjid,09:31
98046,Masjid,09:35
98822,Masjid,09:39
98048,Masjid,09:42
98724,Masjid,09:45
98606,Masjid,09:48
98326,Masjid,09:52
98530,Mumbai CSMT,09:02
98038,Mumbai CSMT,09:06
98324,Mumbai CSMT,09:10
98722,Mumbai CSMT,09:14
98042,Mumbai CSMT,09:18
98532,Mumbai CSMT,09:22
98820,Mumbai CSMT,09:26
98044,Mumbai CSMT,09:30
98604,Mumbai CSMT,09:34
98046,Mumbai CSMT,09:38
98822,Mumbai CSMT,09:42
98048,Mumbai CSMT,09:45
98724,Mumbai CSMT,09:48
98606,Mumbai CSMT,09:52
98326,Mumbai CSMT,09:55
98050,Panvel,08:38
98052,Panvel,08:45
98054,Panvel,08:49
98056,Panvel,08:56
99024,Panvel,09:01
98058,Panvel,09:09
98060,Panvel,09:17
98062,Panvel,09:28
98064,Panvel,09:32
98050,Khandeshwar,08:43
98052,Khandeshwar,08:50
98054,Khandeshwar,08:54
98056,Khandeshwar,09:01
99024,Khandeshwar,09:06
98058,Khandeshwar,09:14
98060,Khandeshwar,09:22
98062,Khandeshwar,09:33
98064,Khandeshwar,09:37
98050,Mansarovar,08:46
98052,Mansarovar,08:53
98054,Mansarovar,08:57
98056,Mansarovar,09:04
99024,Mansarovar,09:09
98058,Mansarovar,09:17
98060,Mansarovar,09:25
98062,Mansarovar,09:36
98064,Mansarovar,09:40
98050,Kharghar,08:49
98052,Kharghar,08:56
98054,Kharghar,09:00
98056,Kharghar,09:07
99024,Kharghar,09:12
98058,Kharghar,09:20
98060,Kharghar,09:28
98062,Kharghar,09:39
98064,Kharghar,09:43
98050,Belapur CBD,08:53
98052,Belapur CBD,09:00
98054,Belapur CBD,09:04
98328,Belapur CBD,09:07
98056,Belapur CBD,09:11
99024,Belapur CBD,09:16
98330,Belapur CBD,09:20
98058,Belapur CBD,09:24
98060,Belapur CBD,09:32
98332,Belapur CBD,09:39
98062,Belapur CBD,09:43
98064,Belapur CBD,09:47
98050,Seawood Darave Karave,08:57
98052,Seawood Darave Karave,09:04
98054,Seawood Darave Karave,09:08
98328,Seawood Darave Karave,09:11
98056,Seawood Darave Karave,09:15
99024,Seawood Darave Karave,09:20
98330,Seawood Darave Karave,09:24
98058,Seawood Darave Karave,09:28
98060,Seawood Darave Karave,09:36
98332,Seawood Darave Karave,09:43
98062,Seawood Darave Karave,09:47
98064,Seawood Darave Karave,09:51
98050,Nerul,09:00
98052,Nerul,09:07
98054,Nerul,09:11
98328,Nerul,09:14
98056,Nerul,09:18
99024,Nerul,09:24
98330,Nerul,09:27
98058,Nerul,09:31
98060,Nerul,09:39
98332,Nerul,09:46
98062,Nerul,09:50
98064,Nerul,09:54
98050,Juinagar,09:03
98052,Juinagar,09:10
98054,Juinagar,09:14
98328,Juinagar,09:17
98056,Juinagar,09:21
98330,Juinagar,09:30
98058,Juinagar,09:34
98060,Juinagar,09:42
98332,Juinagar,09:49
98062,Juinagar,09:53
98064,Juinagar,09:57
98050,Sanpada,09:06
98052,Sanpada,09:13
98054,Sanpada,09:17
98328,Sanpada,09:20
98056,Sanpada,09:24
98330,Sanpada,09:33
98058,Sanpada,09:37
98060,Sanpada,09:45
98332,Sanpada,09:52
98062,Sanpada,09:56
98064,Sanpada,10:00
98050,Vashi,09:08
98534,Vashi,09:12
98052,Vashi,09:16
98054,Vashi,09:20
98328,Vashi,09:23
98056,Vashi,09:27
98330,Vashi,09:36
98058,Vashi,09:40
98536,Vashi,09:44
98060,Vashi,09:48
98332,Vashi,09:54
98062,Vashi,09:58
98064,Vashi,10:02
98050,Mankhurd,09:17
98534,Mankhurd,09:21
98052,Mankhurd,09:25
98054,Mankhurd,09:29
98328,Mankhurd,09:32
98056,Mankhurd,09:36
98330,Mankhurd,09:45
98058,Mankhurd,09:49
98536,Mankhurd,09:53
98060,Mankhurd,09:57
98332,Mankhurd,10:02
98062,Mankhurd,10:06
98064,Mankhurd,10:10
98050,Govandi,09:20
98534,Govandi,09:24
98052,Govandi,09:28
98054,Govandi,09:32
98328,Govandi,09:35
98056,Govandi,09:39
98330,Govandi,09:48
98058,Govandi,09:52
98536,Govandi,09:56
98060,Govandi,10:00
98332,Govandi,10:05
98062,Govandi,10:09
98064,Govandi,10:13
98050,Chembur,09:22
98534,Chembur,09:26
98052,Chembur,09:30
98054,Chembur,09:34
98328,Chembur,09:37
98056,Chembur,09:41
98330,Chembur,09:50
98058,Chembur,09:54
98536,Chembur,09:58
98060,Chembur,10:02
98332,Chembur,10:07
98062,Chembur,10:11
98064,Chembur,10:15
98050,Tilaknagar,09:26
98534,Tilaknagar,09:29
98052,Tilaknagar,09:33
98054,Tilaknagar,09:37
98328,Tilaknagar,09:40
98056,Tilaknagar,09:44
98330,Tilaknagar,09:53
98058,Tilaknagar,09:57
98536,Tilaknagar,10:01
98060,Tilaknagar,10:05
98332,Tilaknagar,10:10
98062,Tilaknagar,10:14
98064,Tilaknagar,10:18
98050,Kurla,09:29
98534,Kurla,09:32
98052,Kurla,09:36
98054,Kurla,09:40
98328,Kurla,09:43
98056,Kurla,09:47
98330,Kurla,09:56
98058,Kurla,10:00
98536,Kurla,10:04
98060,Kurla,10:08
98332,Kurla,10:13
98062,Kurla,10:17
98064,Kurla,10:21
98050,Chunabhatti,09:32
98534,Chunabhatti,09:35
98052,Chunabhatti,09:39
98054,Chunabhatti,09:43
98328,Chunabhatti,09:46
98056,Chunabhatti,09:50
98330,Chunabhatti,09:59
98058,Chunabhatti,10:03
98536,Chunabhatti,10:07
98060,Chunabhatti,10:11
98332,Chunabhatti,10:16
98062,Chunabhatti,10:20
98064,Chunabhatti,10:24
98050,GTB Nagar,09:35
98534,GTB Nagar,09:38
98052,GTB Nagar,09:42
98054,GTB Nagar,09:46
98328,GTB Nagar,09:49
98056,GTB Nagar,09:53
98330,GTB Nagar,10:02
98058,GTB Nagar,10:06
98536,GTB Nagar,10:10
98060,GTB Nagar,10:14
98332,GTB Nagar,10:19
98062,GTB Nagar,10:23
98064,GTB Nagar,10:27
98726,Goregaon,09:13
98906,Goregaon,09:30
98728,Goregaon,09:46
98726,Ramnagar,09:17
98906,Ramnagar,09:34
98728,Ramnagar,09:50
98726,Jogeshwari,09:20
98906,Jogeshwari,09:37
98728,Jogeshwari,09:53
98726,Andheri,09:24
98906,Andheri,09:41
98728,Andheri,09:57
98726,Vileparle,09:28
98906,Vileparle,09:45
98728,Vileparle,10:01
98726,Santacruz,09:31
98906,Santacruz,09:48
98728,Santacruz,10:04
98726,Khar Road,09:34
98906,Khar Road,09:51
98728,Khar Road,10:07
98824,Bandra,09:27
98726,Bandra,09:38
98826,Bandra,09:51
98906,Bandra,09:57
98728,Bandra,10:11
98824,Mahim Jn,09:31
98726,Mahim Jn,09:42
98826,Mahim Jn,09:55
98906,Mahim Jn,10:01
98728,Mahim Jn,10:14
98824,King's Circle,09:34
98726,King's Circle,09:45
98826,King's Circle,09:58
98906,King's Circle,10:04
98728,King's Circle,10:17
98050,Vadala Road,09:41
98824,Vadala Road,09:41
98534,Vadala Road,09:44
98052,Vadala Road,09:48
98726,Vadala Road,09:52
98054,Vadala Road,09:52
98328,Vadala Road,09:56
98056,Vadala Road,10:00
98826,Vadala Road,10:04
98330,Vadala Road,10:08
98906,Vadala Road,10:10
98058,Vadala Road,10:12
98536,Vadala Road,10:16
98060,Vadala Road,10:20
98728,Vadala Road,10:23
98332,Vadala Road,10:26
98062,Vadala Road,10:30
98064,Vadala Road,10:34
98824,Sewri,09:44
98534,Sewri,09:47
98052,Sewri,09:51
98726,Sewri,09:55
98328,Sewri,09:59
98056,Sewri,10:03
98826,Sewri,10:07
98330,Sewri,10:11
98058,Sewri,10:15
98536,Sewri,10:19
98060,Sewri,10:23
98728,Sewri,10:26
98332,Sewri,10:29
98062,Sewri,10:33
98824,Cotton Green,09:47
98534,Cotton Green,09:50
98052,Cotton Green,09:54
98726,Cotton Green,09:58
98328,Cotton Green,10:02
98056,Cotton Green,10:06
98826,Cotton Green,10:10
98330,Cotton Green,10:14
98058,Cotton Green,10:18
98536,Cotton Green,10:22
98060,Cotton Green,10:26
98728,Cotton Green,10:29
98332,Cotton Green,10:32
98062,Cotton Green,10:36
98824,Reay Road,09:49
98534,Reay Road,09:52
98052,Reay Road,09:56
98726,Reay Road,10:00
98328,Reay Road,10:04
98056,Reay Road,10:08
98826,Reay Road,10:12
98330,Reay Road,10:16
98058,Reay Road,10:20
98536,Reay Road,10:24
98060,Reay Road,10:28
98728,Reay Road,10:31
98332,Reay Road,10:34
98062,Reay Road,10:38
98824,Dockyard Road,09:52
98534,Dockyard Road,09:55
98052,Dockyard Road,09:59
98726,Dockyard Road,10:03
98328,Dockyard Road,10:07
98056,Dockyard Road,10:11
98826,Dockyard Road,10:15
98330,Dockyard Road,10:19
98058,Dockyard Road,10:23
98536,Dockyard Road,10:27
98060,Dockyard Road,10:31
98728,Dockyard Road,10:34
98332,Dockyard Road,10:37
98062,Dockyard Road,10:41
98824,Sandhurst Road,09:54
98534,Sandhurst Road,09:57
98052,Sandhurst Road,10:01
98726,Sandhurst Road,10:05
98328,Sandhurst Road,10:09
98056,Sandhurst Road,10:13
98826,Sandhurst Road,10:17
98330,Sandhurst Road,10:21
98058,Sandhurst Road,10:25
98536,Sandhurst Road,10:29
98060,Sandhurst Road,10:33
98728,Sandhurst Road,10:36
98332,Sandhurst Road,10:39
98062,Sandhurst Road,10:43
98824,Masjid,09:56
98534,Masjid,09:59
98052,Masjid,10:03
98726,Masjid,10:07
98328,Masjid,10:11
98056,Masjid,10:15
98826,Masjid,10:19
98330,Masjid,10:23
98058,Masjid,10:27
98536,Masjid,10:31
98060,Masjid,10:35
98728,Masjid,10:38
98332,Masjid,10:41
98062,Masjid,10:45
98824,Mumbai CSMT,09:59
98534,Mumbai CSMT,10:02
98052,Mumbai CSMT,10:06
98726,Mumbai CSMT,10:10
98328,Mumbai CSMT,10:14
98056,Mumbai CSMT,10:18
98826,Mumbai CSMT,10:22
98330,Mumbai CSMT,10:26
98058,Mumbai CSMT,10:30
98536,Mumbai CSMT,10:34
98060,Mumbai CSMT,10:38
98728,Mumbai CSMT,10:41
98332,Mumbai CSMT,10:45
98062,Mumbai CSMT,10:48
98066,Panvel,09:40
98068,Panvel,09:44
99026,Panvel,09:48
98070,Panvel,09:53
98072,Panvel,10:05
99028,Panvel,10:12
98074,Panvel,10:17
98076,Panvel,10:21
98078,Panvel,10:33
98907,Panvel,10:37
98066,Khandeshwar,09:45
98068,Khandeshwar,09:49
99026,Khandeshwar,09:53
98070,Khandeshwar,09:58
98072,Khandeshwar,10:10
99028,Khandeshwar,10:17
98074,Khandeshwar,10:22
98076,Khandeshwar,10:26
98078,Khandeshwar,10:38
98907,Khandeshwar,10:42
98066,Mansarovar,09:48
98068,Mansarovar,09:52
99026,Mansarovar,09:56
98070,Mansarovar,10:01
98072,Mansarovar,10:13
99028,Mansarovar,10:20
98074,Mansarovar,10:25
98076,Mansarovar,10:29
98078,Mansarovar,10:41
98907,Mansarovar,10:45
98066,Kharghar,09:51
98068,Kharghar,09:55
99026,Kharghar,09:59
98070,Kharghar,10:04
98072,Kharghar,10:16
99028,Kharghar,10:23
98074,Kharghar,10:28
98076,Kharghar,10:32
98078,Kharghar,10:44
98907,Kharghar,10:48
98066,Belapur CBD,09:55
98068,Belapur CBD,09:59
99026,Belapur CBD,10:03
98070,Belapur CBD,10:08
98334,Belapur CBD,10:16
98072,Belapur CBD,10:20
99028,Belapur CBD,10:27
98074,Belapur CBD,10:32
98076,Belapur CBD,10:36
98336,Belapur CBD,10:40
98078,Belapur CBD,10:48
98907,Belapur CBD,10:52
98066,Seawood Darave Karave,09:59
98068,Seawood Darave Karave,10:03
99026,Seawood Darave Karave,10:07
98070,Seawood Darave Karave,10:12
98334,Seawood Darave Karave,10:20
98072,Seawood Darave Karave,10:24
99028,Seawood Darave Karave,10:31
98074,Seawood Darave Karave,10:36
98076,Seawood Darave Karave,10:40
98336,Seawood Darave Karave,10:44
98078,Seawood Darave Karave,10:52
98907,Seawood Darave Karave,10:56
98066,Nerul,10:02
98068,Nerul,10:06
99026,Nerul,10:11
98070,Nerul,10:15
98334,Nerul,10:23
98072,Nerul,10:27
99028,Nerul,10:35
98074,Nerul,10:39
98076,Nerul,10:43
98336,Nerul,10:47
98078,Nerul,10:55
98907,Nerul,10:59
98066,Juinagar,10:05
98068,Juinagar,10:09
98070,Juinagar,10:18
98334,Juinagar,10:26
98072,Juinagar,10:30
98074,Juinagar,10:42
98076,Juinagar,10:46
98336,Juinagar,10:50
98078,Juinagar,10:58
98907,Juinagar,11:02
98066,Sanpada,10:08
98068,Sanpada,10:12
98070,Sanpada,10:21
98334,Sanpada,10:29
98072,Sanpada,10:33
