train_number,station,time
94021,Nalla Sopara,10:06
90233,Nalla Sopara,10:12
90243,Nalla Sopara,10:16
93015,VIRAR,10:07
94021,VIRAR,10:12
90233,VIRAR,10:20
90243,VIRAR,10:24
92211,CHURCHGATE,09:09
90251,CHURCHGATE,09:11
94125,CHURCHGATE,09:14
90255,CHURCHGATE,09:13
92065,CHURCHGATE,09:19
90257,CHURCHGATE,09:19
94023,CHURCHGATE,09:23
90259,CHURCHGATE,09:22
94025,CHURCHGATE,09:27
90263,CHURCHGATE,09:25
90265,CHURCHGATE,09:28
90251,Marine Lines,09:14
94125,Marine Lines,09:17
90257,Marine Lines,09:22
94023,Marine Lines,09:26
90259,Marine Lines,09:25
90263,Marine Lines,09:28
90265,Marine Lines,09:31
90251,Charni Road,09:16
94125,Charni Road,09:19
90257,Charni Road,09:24
94023,Charni Road,09:28
90259,Charni Road,09:27
90263,Charni Road,09:30
90265,Charni Road,09:33
90251,Grant Road,09:19
94125,Grant Road,09:22
90257,Grant Road,09:27
94023,Grant Road,09:31
90259,Grant Road,09:30
90263,Grant Road,09:33
90265,Grant Road,09:36
92211,M'BAI CENTRAL (L),09:17
90251,M'BAI CENTRAL (L),09:21
94125,M'BAI CENTRAL (L),09:24
90255,M'BAI CENTRAL (L),09:20
92065,M'BAI CENTRAL (L),09:27
90257,M'BAI CENTRAL (L),09:29
94023,M'BAI CENTRAL (L),09:33
90259,M'BAI CENTRAL (L),09:32
94025,M'BAI CENTRAL (L),09:35
90263,M'BAI CENTRAL (L),09:35
90265,M'BAI CENTRAL (L),09:38
90251,Mahalakshmi,09:24
94125,Mahalakshmi,09:27
90257,Mahalakshmi,09:32
90259,Mahalakshmi,09:35
90263,Mahalakshmi,09:38
90265,Mahalakshmi,09:41
90251,Lower Parel,09:27
94125,Lower Parel,09:30
90257,Lower Parel,09:35
90259,Lower Parel,09:38
90263,Lower Parel,09:41
90265,Lower Parel,09:44
90251,Prabhadevi,09:30
94125,Prabhadevi,09:33
90257,Prabhadevi,09:38
90259,Prabhadevi,09:41
90263,Prabhadevi,09:44
90265,Prabhadevi,09:47
92211,DADAR,09:24
90251,DADAR,09:32
94125,DADAR,09:35
90255,DADAR,09:27
92065,DADAR,09:36
90257,DADAR,09:40
94023,DADAR,09:40
90259,DADAR,09:43
94025,DADAR,09:43
90263,DADAR,09:46
90265,DADAR,09:49
90251,Matunga Road,09:34
94125,Matunga Road,09:37
90257,Matunga Road,09:42
90259,Matunga Road,09:45
90263,Matunga Road,09:48
90265,Matunga Road,09:51
90251,Mahim Jn.,09:37
94125,Mahim Jn.,09:40
90257,Mahim Jn.,09:45
90259,Mahim Jn.,09:48
90263,Mahim Jn.,09:51
90265,Mahim Jn.,09:54
92211,BANDRA,09:29
90251,BANDRA,09:41
94125,BANDRA,09:44
90255,BANDRA,09:32
92065,BANDRA,09:42
90257,BANDRA,09:49
94023,BANDRA,09:45
90259,BANDRA,09:52
94025,BANDRA,09:48
90263,BANDRA,09:55
90265,BANDRA,09:58
90251,Khar Road,09:44
94125,Khar Road,09:47
90257,Khar Road,09:52
90259,Khar Road,09:55
90263,Khar Road,09:58
90265,Khar Road,10:01
90251,Santa Cruz,09:47
94125,Santa Cruz,09:50
90257,Santa Cruz,09:55
90259,Santa Cruz,09:58
90263,Santa Cruz,10:01
90265,Santa Cruz,10:03
90251,Vile Parle,09:50
94125,Vile Parle,09:53
90257,Vile Parle,09:58
90259,Vile Parle,10:01
90263,Vile Parle,10:04
90265,Vile Parle,10:06
92211,ANDHERI,09:38
90251,ANDHERI,09:54
94125,ANDHERI,09:57
90255,ANDHERI,09:41
92065,ANDHERI,09:49
92067,ANDHERI,09:59
90257,ANDHERI,10:03
94023,ANDHERI,09:54
90259,ANDHERI,10:05
94025,ANDHERI,09:57
90265,ANDHERI,10:12
90251,Jogeshwari,09:57
94125,Jogeshwari,10:01
92067,Jogeshwari,10:04
90257,Jogeshwari,10:06
90259,Jogeshwari,10:08
90265,Jogeshwari,10:15
90251,Ram Mandir,10:00
94125,Ram Mandir,10:04
92067,Ram Mandir,10:07
90257,Ram Mandir,10:09
90259,Ram Mandir,10:11
90265,Ram Mandir,10:18
90251,Goregaon,10:02
94125,Goregaon,10:07
92067,Goregaon,10:09
90257,Goregaon,10:11
90259,Goregaon,10:15
90265,Goregaon,10:20
90251,Malad,10:06
92067,Malad,10:13
90257,Malad,10:15
90265,Malad,10:24
90251,Kandivli,10:09
92067,Kandivli,10:16
90257,Kandivli,10:18
90265,Kandivli,10:27
92211,BORIVALI,09:52
92059,BORIVALI,10:00
92061,BORIVALI,10:08
90255,BORIVALI,09:55
92063,BORIVALI,10:19
92065,BORIVALI,10:04
92067,BORIVALI,10:23
90257,BORIVALI,10:25
94023,BORIVALI,10:07
94025,BORIVALI,10:11
90265,BORIVALI,10:33
92211,Dahisar,09:56
92061,Dahisar,10:13
92063,Dahisar,10:23
92065,Dahisar,10:08
92067,Dahisar,10:27
94023,Dahisar,10:11
92211,Mira Road,10:01
92061,Mira Road,10:18
92063,Mira Road,10:28
92065,Mira Road,10:13
92067,Mira Road,10:32
94023,Mira Road,10:16
92211,Bhayandar,10:06
92059,Bhayandar,10:14
92061,Bhayandar,10:23
92063,Bhayandar,10:33
92065,Bhayandar,10:18
92067,Bhayandar,10:37
94023,Bhayandar,10:21
92211,Naigaon,10:11
92061,Naigaon,10:29
92063,Naigaon,10:39
92065,Naigaon,10:23
92067,Naigaon,10:43
94023,Naigaon,10:26
92211,Vasai Road,10:18
92061,Vasai Road,10:34
92063,Vasai Road,10:44
92065,Vasai Road,10:28
92067,Vasai Road,10:48
94023,Vasai Road,10:31
92211,Nalla Sopara,10:25
92061,Nalla Sopara,10:39
92065,Nalla Sopara,10:33
92067,Nalla Sopara,10:53
94023,Nalla Sopara,10:36
92061,VIRAR,10:47
92065,VIRAR,10:39
92067,VIRAR,11:01
94023,VIRAR,10:44
94027,CHURCHGATE,09:30
90269,CHURCHGATE,09:31
90271,CHURCHGATE,09:33
90273,CHURCHGATE,09:34
90275,CHURCHGATE,09:36
90277,CHURCHGATE,09:38
90279,CHURCHGATE,09:41
90281,CHURCHGATE,09:44
90283,CHURCHGATE,09:44
90285,CHURCHGATE,09:47
90287,CHURCHGATE,09:48
90269,Marine Lines,09:34
90273,Marine Lines,09:37
90275,Marine Lines,09:39
90277,Marine Lines,09:41
90279,Marine Lines,09:44
90281,Marine Lines,09:47
90285,Marine Lines,09:50
90269,Charni Road,09:36
90273,Charni Road,09:39
90275,Charni Road,09:41
90277,Charni Road,09:43
90279,Charni Road,09:46
90281,Charni Road,09:49
90285,Charni Road,09:52
90269,Grant Road,09:39
90273,Grant Road,09:42
90275,Grant Road,09:44
90277,Grant Road,09:46
90279,Grant Road,09:49
90281,Grant Road,09:52
90285,Grant Road,09:55
94027,M'BAI CENTRAL (L),09:38
90269,M'BAI CENTRAL (L),09:41
90271,M'BAI CENTRAL (L),09:41
90273,M'BAI CENTRAL (L),09:44
90275,M'BAI CENTRAL (L),09:46
90277,M'BAI CENTRAL (L),09:48
90279,M'BAI CENTRAL (L),09:51
90281,M'BAI CENTRAL (L),09:54
90283,M'BAI CENTRAL (L),09:52
90285,M'BAI CENTRAL (L),09:57
90287,M'BAI CENTRAL (L),09:56
90269,Mahalakshmi,09:44
90273,Mahalakshmi,09:47
90277,Mahalakshmi,09:51
90279,Mahalakshmi,09:54
90281,Mahalakshmi,09:57
90285,Mahalakshmi,10:00
90269,Lower Parel,09:47
90273,Lower Parel,09:50
90277,Lower Parel,09:54
90279,Lower Parel,09:57
90281,Lower Parel,10:00
90285,Lower Parel,10:03
90269,Prabhadevi,09:50
90273,Prabhadevi,09:53
90277,Prabhadevi,09:57
90279,Prabhadevi,10:00
90281,Prabhadevi,10:03
90285,Prabhadevi,10:06
94027,DADAR,09:45
90269,DADAR,09:52
90271,DADAR,09:48
90273,DADAR,09:55
90275,DADAR,09:53
92069,DADAR,09:55
90277,DADAR,09:59
90279,DADAR,10:02
90281,DADAR,10:05
90283,DADAR,09:59
90285,DADAR,10:09
90287,DADAR,10:03
90269,Matunga Road,09:54
90273,Matunga Road,09:57
90277,Matunga Road,10:01
90279,Matunga Road,10:04
90281,Matunga Road,10:07
90285,Matunga Road,10:11
90269,Mahim Jn.,09:57
90273,Mahim Jn.,10:00
90277,Mahim Jn.,10:04
90279,Mahim Jn.,10:07
90281,Mahim Jn.,10:10
90285,Mahim Jn.,10:14
94027,BANDRA,09:50
90269,BANDRA,10:01
90271,BANDRA,09:53
90273,BANDRA,10:04
90275,BANDRA,09:58
92069,BANDRA,10:01
90277,BANDRA,10:08
90279,BANDRA,10:11
90281,BANDRA,10:14
90283,BANDRA,10:05
90285,BANDRA,10:18
90287,BANDRA,10:09
90269,Khar Road,10:04
90273,Khar Road,10:07
90277,Khar Road,10:11
90279,Khar Road,10:14
90281,Khar Road,10:17
90285,Khar Road,10:21
90269,Santa Cruz,10:06
90273,Santa Cruz,10:09
90277,Santa Cruz,10:13
90279,Santa Cruz,10:16
90281,Santa Cruz,10:20
90285,Santa Cruz,10:24
90269,Vile Parle,10:09
90273,Vile Parle,10:12
90277,Vile Parle,10:16
90279,Vile Parle,10:19
90281,Vile Parle,10:23
90285,Vile Parle,10:27
94027,ANDHERI,10:00
90269,ANDHERI,10:14
90271,ANDHERI,10:03
90273,ANDHERI,10:17
90275,ANDHERI,10:06
92069,ANDHERI,10:09
90277,ANDHERI,10:21
90279,ANDHERI,10:25
92071,ANDHERI,10:13
90281,ANDHERI,10:28
90283,ANDHERI,10:16
90285,ANDHERI,10:32
90287,ANDHERI,10:19
90269,Jogeshwari,10:18
90273,Jogeshwari,10:20
90277,Jogeshwari,10:24
90281,Jogeshwari,10:31
90285,Jogeshwari,10:35
90269,Ram Mandir,10:21
90273,Ram Mandir,10:23
90277,Ram Mandir,10:27
90281,Ram Mandir,10:34
90285,Ram Mandir,10:38
90269,Goregaon,10:25
90273,Goregaon,10:25
90277,Goregaon,10:29
90281,Goregaon,10:36
90285,Goregaon,10:40
90273,Malad,10:29
90277,Malad,10:33
90281,Malad,10:40
90285,Malad,10:44
90273,Kandivli,10:32
90277,Kandivli,10:36
90281,Kandivli,10:43
90285,Kandivli,10:47
94027,BORIVALI,10:15
90271,BORIVALI,10:17
90273,BORIVALI,10:38
90275,BORIVALI,10:21
92069,BORIVALI,10:24
93017,BORIVALI,10:26
90277,BORIVALI,10:42
92071,BORIVALI,10:27
90281,BORIVALI,10:49
90283,BORIVALI,10:31
90285,BORIVALI,10:53
90287,BORIVALI,10:33
90273,Dahisar,10:43
90275,Dahisar,10:25
92069,Dahisar,10:28
92071,Dahisar,10:32
90287,Dahisar,10:37
90273,Mira Road,10:48
90275,Mira Road,10:30
92069,Mira Road,10:33
92071,Mira Road,10:37
90287,Mira Road,10:42
94027,Bhayandar,10:29
90273,Bhayandar,10:55
90275,Bhayandar,10:34
92069,Bhayandar,10:38
93017,Bhayandar,10:41
90275A,Bhayandar,10:41
92071,Bhayandar,10:42
90287,Bhayandar,10:47
90275,Naigaon,10:40
92069,Naigaon,10:44
90275A,Naigaon,10:48
92071,Naigaon,10:48
90287,Naigaon,10:53
94027,Vasai Road,10:40
90275,Vasai Road,10:45
92069,Vasai Road,10:50
93017,Vasai Road,10:53
90275A,Vasai Road,10:54
92071,Vasai Road,10:54
90287,Vasai Road,10:58
90275,Nalla Sopara,10:50
92069,Nalla Sopara,10:55
90275A,Nalla Sopara,10:59
92071,Nalla Sopara,11:00
90287,Nalla Sopara,11:04
94027,VIRAR,10:52
90275,VIRAR,10:57
92069,VIRAR,11:05
93017,VIRAR,11:05
90275A,VIRAR,11:10
90287,VIRAR,11:11
90289,CHURCHGATE,09:50
90291,CHURCHGATE,09:53
90293,CHURCHGATE,09:56
94137,CHURCHGATE,09:56
90297,CHURCHGATE,10:00
90299,CHURCHGATE,10:03
93203,CHURCHGATE,10:03
90301,CHURCHGATE,10:06
90303,CHURCHGATE,10:08
90305,CHURCHGATE,10:10
90307,CHURCHGATE,10:11
90289,Marine Lines,09:53
90291,Marine Lines,09:56
90293,Marine Lines,09:59
90297,Marine Lines,10:03
90299,Marine Lines,10:06
90301,Marine Lines,10:09
90305,Marine Lines,10:13
90289,Charni Road,09:55
90291,Charni Road,09:58
90293,Charni Road,10:01
90297,Charni Road,10:05
90299,Charni Road,10:08
90301,Charni Road,10:11
90305,Charni Road,10:15
90289,Grant Road,09:58
90291,Grant Road,10:01
90293,Grant Road,10:04
90297,Grant Road,10:08
90299,Grant Road,10:11
90301,Grant Road,10:14
90305,Grant Road,10:18
90289,M'BAI CENTRAL (L),10:00
90291,M'BAI CENTRAL (L),10:03
90293,M'BAI CENTRAL (L),10:06
94137,M'BAI CENTRAL (L),10:04
90297,M'BAI CENTRAL (L),10:10
90299,M'BAI CENTRAL (L),10:13
93203,M'BAI CENTRAL (L),10:13
90301,M'BAI CENTRAL (L),10:16
90303,M'BAI CENTRAL (L),10:16
90305,M'BAI CENTRAL (L),10:20
90307,M'BAI CENTRAL (L),10:19
90289,Mahalakshmi,10:03
90291,Mahalakshmi,10:06
90293,Mahalakshmi,10:09
90297,Mahalakshmi,10:13
90299,Mahalakshmi,10:16
90301,Mahalakshmi,10:19
90305,Mahalakshmi,10:23
90289,Lower Parel,10:06
90291,Lower Parel,10:09
90293,Lower Parel,10:12
90297,Lower Parel,10:16
90299,Lower Parel,10:19
90301,Lower Parel,10:22
90305,Lower Parel,10:26
90289,Prabhadevi,10:09
90291,Prabhadevi,10:12
90293,Prabhadevi,10:15
90297,Prabhadevi,10:19
90299,Prabhadevi,10:22
90301,Prabhadevi,10:25
90305,Prabhadevi,10:29
90289,DADAR,10:12
90291,DADAR,10:15
90293,DADAR,10:18
94137,DADAR,10:11
90297,DADAR,10:21
92073,DADAR,10:13
90299,DADAR,10:24
93203,DADAR,10:20
90301,DADAR,10:27
90303,DADAR,10:23
90305,DADAR,10:31
90307,DADAR,10:26
90289,Matunga Road,10:14
90291,Matunga Road,10:17
90293,Matunga Road,10:20
90297,Matunga Road,10:23
90299,Matunga Road,10:26
90301,Matunga Road,10:29
90305,Matunga Road,10:33
90289,Mahim Jn.,10:17
90291,Mahim Jn.,10:20
90293,Mahim Jn.,10:23
90297,Mahim Jn.,10:26
90299,Mahim Jn.,10:29
90301,Mahim Jn.,10:32
90305,Mahim Jn.,10:36
90289,BANDRA,10:22
90291,BANDRA,10:24
90293,BANDRA,10:27
94137,BANDRA,10:16
90297,BANDRA,10:30
92073,BANDRA,10:20
90299,BANDRA,10:33
93203,BANDRA,10:25
90301,BANDRA,10:36
90303,BANDRA,10:28
90305,BANDRA,10:40
90307,BANDRA,10:32
90289,Khar Road,10:26
90291,Khar Road,10:27
90293,Khar Road,10:30
90297,Khar Road,10:33
90299,Khar Road,10:36
90301,Khar Road,10:39
90305,Khar Road,10:43
90289,Santa Cruz,10:28
90291,Santa Cruz,10:29
90293,Santa Cruz,10:33
90297,Santa Cruz,10:36
90299,Santa Cruz,10:39
90301,Santa Cruz,10:42
90305,Santa Cruz,10:45
90289,Vile Parle,10:31
90291,Vile Parle,10:32
90293,Vile Parle,10:36
90297,Vile Parle,10:39
90299,Vile Parle,10:42
90301,Vile Parle,10:45
90305,Vile Parle,10:48
90289,ANDHERI,10:36
90291,ANDHERI,10:37
94137,ANDHERI,10:26
90297,ANDHERI,10:44
92073,ANDHERI,10:30
90299,ANDHERI,10:47
93203,ANDHERI,10:33
92075,ANDHERI,10:37
90301,ANDHERI,10:50
90303,ANDHERI,10:41
90305,ANDHERI,10:54
90307,ANDHERI,10:44
90289,Jogeshwari,10:40
90291,Jogeshwari,10:40
90297,Jogeshwari,10:47
90299,Jogeshwari,10:51
90301,Jogeshwari,10:54
90305,Jogeshwari,10:57
90289,Ram Mandir,10:43
90291,Ram Mandir,10:43
90297,Ram Mandir,10:50
90299,Ram Mandir,10:54
90301,Ram Mandir,10:57
90305,Ram Mandir,11:00
90289,Goregaon,10:47
90291,Goregaon,10:45
90297,Goregaon,10:52
90299,Goregaon,10:57
90301,Goregaon,10:59
90305,Goregaon,11:02
90291,Malad,10:49
90297,Malad,10:56
90301,Malad,11:03
90305,Malad,11:06
90307,Malad,10:54
90291,Kandivli,10:52
90297,Kandivli,10:59
90301,Kandivli,11:06
90305,Kandivli,11:09
90291,BORIVALI,10:57
94137,BORIVALI,10:42
90297,BORIVALI,11:05
92073,BORIVALI,10:44
93203,BORIVALI,10:47
92075,BORIVALI,10:51
90301,BORIVALI,11:12
90303,BORIVALI,10:57
92077,BORIVALI,11:00
90305,BORIVALI,11:15
92073,Dahisar,10:48
92075,Dahisar,10:55
92077,Dahisar,11:04
92073,Mira Road,10:53
92075,Mira Road,11:00
92077,Mira Road,11:09
92073,Bhayandar,10:58
93203,Bhayandar,11:01
92075,Bhayandar,11:05
92077,Bhayandar,11:14
92073,Naigaon,11:04
92075,Naigaon,11:11
92077,Naigaon,11:20
92073,Vasai Road,11:09
93203,Vasai Road,11:13
92075,Vasai Road,11:16
92077,Vasai Road,11:25
92073,Nalla Sopara,11:14
92075,Nalla Sopara,11:21
92077,Nalla Sopara,11:30
92073,VIRAR,11:21
93203,VIRAR,11:25
92075,VIRAR,11:28
92077,VIRAR,11:37
90309,CHURCHGATE,10:13
90311,CHURCHGATE,10:17
90313,CHURCHGATE,10:17
90315,CHURCHGATE,10:20
94029,CHURCHGATE,10:24
92233,CHURCHGATE,10:24
90321,CHURCHGATE,10:27
90323,CHURCHGATE,10:29
90325,CHURCHGATE,10:30
94031,CHURCHGATE,10:32
90329,CHURCHGATE,10:33
94033,CHURCHGATE,10:36
90309,Marine Lines,10:16
90311,Marine Lines,10:20
90315,Marine Lines,10:23
94029,Marine Lines,10:27
90321,Marine Lines,10:30
90325,Marine Lines,10:33
90329,Marine Lines,10:36
90309,Charni Road,10:18
90311,Charni Road,10:22
90315,Charni Road,10:25
94029,Charni Road,10:29
90321,Charni Road,10:32
90325,Charni Road,10:35
90329,Charni Road,10:38
90309,Grant Road,10:21
90311,Grant Road,10:25
90315,Grant Road,10:28
94029,Grant Road,10:32
90321,Grant Road,10:35
90325,Grant Road,10:38
90329,Grant Road,10:41
90309,M'BAI CENTRAL (L),10:23
90311,M'BAI CENTRAL (L),10:27
90313,M'BAI CENTRAL (L),10:27
90315,M'BAI CENTRAL (L),10:30
94029,M'BAI CENTRAL (L),10:34
92233,M'BAI CENTRAL (L),10:35
90321,M'BAI CENTRAL (L),10:37
90323,M'BAI CENTRAL (L),10:39
90325,M'BAI CENTRAL (L),10:40
94031,M'BAI CENTRAL (L),10:42
90329,M'BAI CENTRAL (L),10:43
94033,M'BAI CENTRAL (L),10:46
90309,Mahalakshmi,10:26
90311,Mahalakshmi,10:30
90315,Mahalakshmi,10:33
94029,Mahalakshmi,10:37
90321,Mahalakshmi,10:40
90325,Mahalakshmi,10:43
90329,Mahalakshmi,10:46
90309,Lower Parel,10:29
90311,Lower Parel,10:33
90315,Lower Parel,10:36
94029,Lower Parel,10:40
90321,Lower Parel,10:43
90325,Lower Parel,10:46
90329,Lower Parel,10:49
90309,Prabhadevi,10:32
90311,Prabhadevi,10:36
90315,Prabhadevi,10:39
94029,Prabhadevi,10:43
90321,Prabhadevi,10:46
90325,Prabhadevi,10:49
90329,Prabhadevi,10:52
90309,DADAR,10:34
90311,DADAR,10:38
90313,DADAR,10:34
90315,DADAR,10:41
94029,DADAR,10:45
92233,DADAR,10:43
90321,DADAR,10:48
90323,DADAR,10:46
90325,DADAR,10:51
94031,DADAR,10:49
90329,DADAR,10:54
94033,DADAR,10:53
90309,Matunga Road,10:36
90311,Matunga Road,10:40
90315,Matunga Road,10:43
94029,Matunga Road,10:47
90321,Matunga Road,10:50
90325,Matunga Road,10:53
90329,Matunga Road,10:56
90309,Mahim Jn.,10:39
90311,Mahim Jn.,10:43
90315,Mahim Jn.,10:46
94029,Mahim Jn.,10:50
90321,Mahim Jn.,10:53
90325,Mahim Jn.,10:56
90329,Mahim Jn.,10:59
90309,BANDRA,10:43
90311,BANDRA,10:47
90313,BANDRA,10:40
90315,BANDRA,10:50
94029,BANDRA,10:54
92233,BANDRA,10:48
90321,BANDRA,10:57
90323,BANDRA,10:51
90325,BANDRA,11:00
94031,BANDRA,10:54
90329,BANDRA,11:03
94033,BANDRA,10:58
90309,Khar Road,10:46
90311,Khar Road,10:50
90315,Khar Road,10:53
94029,Khar Road,10:57
90321,Khar Road,11:00
90325,Khar Road,11:03
90329,Khar Road,11:06
90309,Santa Cruz,10:49
90311,Santa Cruz,10:53
90315,Santa Cruz,10:56
94029,Santa Cruz,11:00
90321,Santa Cruz,11:03
90325,Santa Cruz,11:05
90329,Santa Cruz,11:08
90309,Vile Parle,10:52
90311,Vile Parle,10:56
90315,Vile Parle,10:59
94029,Vile Parle,11:03
90321,Vile Parle,11:06
90325,Vile Parle,11:08
90329,Vile Parle,11:11
92079,ANDHERI,10:48
90309,ANDHERI,10:56
90311,ANDHERI,11:00
90313,ANDHERI,10:51
90315,ANDHERI,11:03
92081,ANDHERI,11:05
94029,ANDHERI,11:09
92233,ANDHERI,10:57
90321,ANDHERI,11:12
90323,ANDHERI,11:00
90325,ANDHERI,11:14
94031,ANDHERI,11:03
90329,ANDHERI,11:16
94033,ANDHERI,11:07
90309,Jogeshwari,10:59
90311,Jogeshwari,11:03
90315,Jogeshwari,11:06
92081,Jogeshwari,11:09
94029,Jogeshwari,11:12
90321,Jogeshwari,11:15
90329,Jogeshwari,11:19
90309,Ram Mandir,11:02
90311,Ram Mandir,11:06
90315,Ram Mandir,11:09
92081,Ram Mandir,11:12
94029,Ram Mandir,11:15
90321,Ram Mandir,11:18
90329,Ram Mandir,11:22
90309,Goregaon,11:06
90311,Goregaon,11:08
90315,Goregaon,11:11
92081,Goregaon,11:14
94029,Goregaon,11:17
90321,Goregaon,11:20
90329,Goregaon,11:24
90311,Malad,11:12
90315,Malad,11:15
92081,Malad,11:18
94029,Malad,11:21
90321,Malad,11:24
90329,Malad,11:28
90311,Kandivli,11:15
90315,Kandivli,11:18
92081,Kandivli,11:21
94029,Kandivli,11:24
90321,Kandivli,11:27
90329,Kandivli,11:31
92079,BORIVALI,11:03
90311,BORIVALI,11:22
90313,BORIVALI,11:06
90315,BORIVALI,11:25
92081,BORIVALI,11:27
94029,BORIVALI,11:31
92233,BORIVALI,11:12
92235,BORIVALI,11:17
90321,BORIVALI,11:34
90323,BORIVALI,11:15
94031,BORIVALI,11:18
90329,BORIVALI,11:38
94033,BORIVALI,11:21
90313,Dahisar,11:11
92081,Dahisar,11:30
92235,Dahisar,11:22
90323,Dahisar,11:19
94033,Dahisar,11:26
90313,Mira Road,11:16
92081,Mira Road,11:35
92235,Mira Road,11:27
90323,Mira Road,11:24
94033,Mira Road,11:31
92079,Bhayandar,11:15
90313,Bhayandar,11:21
92081,Bhayandar,11:40
92235,Bhayandar,11:32
90323,Bhayandar,11:29
94033,Bhayandar,11:38
90313,Naigaon,11:27
92081,Naigaon,11:46
92235,Naigaon,11:38
90323,Naigaon,11:34
92079,Vasai Road,11:26
90313,Vasai Road,11:32
92081,Vasai Road,11:51
92235,Vasai Road,11:44
90323,Vasai Road,11:39
92079,Nalla Sopara,11:31
90313,Nalla Sopara,11:38
92081,Nalla Sopara,11:56
92235,Nalla Sopara,11:49
90323,Nalla Sopara,11:44
92079,VIRAR,11:37
90313,VIRAR,11:44
92081,VIRAR,12:02
92235,VIRAR,11:56
90323,VIRAR,11:51
90333,CHURCHGATE,10:36
90337,CHURCHGATE,10:39
90339,CHURCHGATE,10:42
90341,CHURCHGATE,10:42
90343,CHURCHGATE,10:45
92217,CHURCHGATE,10:45
90347,CHURCHGATE,10:50
90349,CHURCHGATE,10:48
90351,CHURCHGATE,10:51
94035,CHURCHGATE,10:53
90353,CHURCHGATE,10:54
90355,CHURCHGATE,10:57
90333,Marine Lines,10:39
90337,Marine Lines,10:42
90341,Marine Lines,10:45
90343,Marine Lines,10:48
90349,Marine Lines,10:51
90351,Marine Lines,10:54
90353,Marine Lines,10:57
90333,Charni Road,10:41
90337,Charni Road,10:44
90341,Charni Road,10:47
90343,Charni Road,10:50
90349,Charni Road,10:53
90351,Charni Road,10:56
90353,Charni Road,10:59
90333,Grant Road,10:44
90337,Grant Road,10:47
90341,Grant Road,10:50
90343,Grant Road,10:53
90349,Grant Road,10:56
90351,Grant Road,10:59
90353,Grant Road,11:02
90333,M'BAI CENTRAL (L),10:46
90337,M'BAI CENTRAL (L),10:49
90339,M'BAI CENTRAL (L),10:52
90341,M'BAI CENTRAL (L),10:52
90343,M'BAI CENTRAL (L),10:55
92217,M'BAI CENTRAL (L),10:55
90347,M'BAI CENTRAL (L),10:59
90349,M'BAI CENTRAL (L),10:58
90351,M'BAI CENTRAL (L),11:01
94035,M'BAI CENTRAL (L),11:03
90353,M'BAI CENTRAL (L),11:04
90355,M'BAI CENTRAL (L),11:07
90333,Mahalakshmi,10:49
90341,Mahalakshmi,10:55
90343,Mahalakshmi,10:58
90349,Mahalakshmi,11:01
90351,Mahalakshmi,11:04
90353,Mahalakshmi,11:07
90333,Lower Parel,10:52
90341,Lower Parel,10:58
90343,Lower Parel,11:01
90349,Lower Parel,11:04
90351,Lower Parel,11:07
90353,Lower Parel,11:10
90333,Prabhadevi,10:55
90341,Prabhadevi,11:01
90343,Prabhadevi,11:04
90349,Prabhadevi,11:07
90351,Prabhadevi,11:10
90353,Prabhadevi,11:13
90333,DADAR,10:57
92083,DADAR,10:55
90339,DADAR,10:59
90341,DADAR,11:03
90343,DADAR,11:06
92217,DADAR,11:02
90347,DADAR,11:06
90349,DADAR,11:09
90351,DADAR,11:12
94035,DADAR,11:10
90353,DADAR,11:15
90355,DADAR,11:14
90333,Matunga Road,10:59
90341,Matunga Road,11:05
90343,Matunga Road,11:08
90349,Matunga Road,11:11
90351,Matunga Road,11:14
90353,Matunga Road,11:17
90333,Mahim Jn.,11:02
90341,Mahim Jn.,11:08
90343,Mahim Jn.,11:11
90349,Mahim Jn.,11:14
90351,Mahim Jn.,11:17
90353,Mahim Jn.,11:20
90333,BANDRA,11:06
92083,BANDRA,11:02
90339,BANDRA,11:05
90341,BANDRA,11:12
90343,BANDRA,11:15
92217,BANDRA,11:08
90347,BANDRA,11:12
90349,BANDRA,11:18
90351,BANDRA,11:21
94035,BANDRA,11:16
90353,BANDRA,11:24
90355,BANDRA,11:20
90333,Khar Road,11:09
90341,Khar Road,11:15
90343,Khar Road,11:18
90349,Khar Road,11:21
90351,Khar Road,11:24
90353,Khar Road,11:27
90333,Santa Cruz,11:11
90341,Santa Cruz,11:17
90343,Santa Cruz,11:21
90349,Santa Cruz,11:23
90351,Santa Cruz,11:26
90353,Santa Cruz,11:29
90333,Vile Parle,11:14
90341,Vile Parle,11:20
90343,Vile Parle,11:24
90349,Vile Parle,11:27
90351,Vile Parle,11:29
90353,Vile Parle,11:32
90333,ANDHERI,11:19
92083,ANDHERI,11:11
90339,ANDHERI,11:14
90341,ANDHERI,11:25
92217,ANDHERI,11:17
90347,ANDHERI,11:21
90349,ANDHERI,11:33
90351,ANDHERI,11:34
94035,ANDHERI,11:26
90353,ANDHERI,11:37
90355,ANDHERI,11:29
90333,Jogeshwari,11:22
90341,Jogeshwari,11:28
90349,Jogeshwari,11:36
90351,Jogeshwari,11:37
90353,Jogeshwari,11:40
90333,Ram Mandir,11:25
90341,Ram Mandir,11:31
90349,Ram Mandir,11:39
90351,Ram Mandir,11:40
90353,Ram Mandir,11:43
90333,Goregaon,11:27
90341,Goregaon,11:33
90349,Goregaon,11:41
90351,Goregaon,11:44
90353,Goregaon,11:45
90333,Malad,11:31
90339,Malad,11:21
90341,Malad,11:37
90349,Malad,11:45
