train_number,station,time
92046,Dahisar,08:52
92048,Dahisar,08:54
94136,Dahisar,08:57
92050,Dahisar,09:00
90244,BORIVALI,08:45
90248,BORIVALI,08:47
92044,BORIVALI,08:49
90252,BORIVALI,08:55
90254,BORIVALI,08:52
90256,BORIVALI,08:58
92048,BORIVALI,08:59
90258,BORIVALI,09:01
94136,BORIVALI,09:02
92050,BORIVALI,09:05
90244,Kandivali,08:49
90248,Kandivali,08:53
92044,Kandivali,08:56
90254,Kandivali,08:59
90256,Kandivali,09:03
90258,Kandivali,09:06
92050,Kandivali,09:09
90244,Malad,08:52
90248,Malad,08:56
92044,Malad,08:59
90254,Malad,09:02
90256,Malad,09:06
90258,Malad,09:09
92050,Malad,09:12
90244,Goregaon,08:55
90246,Goregaon,08:55
90248,Goregaon,08:59
90250,Goregaon,08:56
92044,Goregaon,09:02
90254,Goregaon,09:05
90256,Goregaon,09:09
90258,Goregaon,09:12
92050,Goregaon,09:15
90244,Ram Mandir,08:57
90246,Ram Mandir,08:58
90248,Ram Mandir,09:01
92044,Ram Mandir,09:04
90254,Ram Mandir,09:07
90256,Ram Mandir,09:11
90258,Ram Mandir,09:14
92050,Ram Mandir,09:17
90244,Jogeshwari,09:00
90246,Jogeshwari,09:01
90248,Jogeshwari,09:04
90250,Jogeshwari,09:02
92044,Jogeshwari,09:07
90254,Jogeshwari,09:10
90256,Jogeshwari,09:14
90258,Jogeshwari,09:17
92050,Jogeshwari,09:20
90244,ANDHERI,09:06
90246,ANDHERI,09:06
90248,ANDHERI,09:09
92044,ANDHERI,09:13
90252,ANDHERI,09:09
90254,ANDHERI,09:15
90256,ANDHERI,09:19
92046,ANDHERI,09:12
90258,ANDHERI,09:22
94136,ANDHERI,09:15
92050,ANDHERI,09:25
90244,Vile Parle,09:09
90246,Vile Parle,09:11
90248,Vile Parle,09:14
90254,Vile Parle,09:19
90256,Vile Parle,09:24
90258,Vile Parle,09:27
90244,Santa Cruz,09:12
90246,Santa Cruz,09:14
90248,Santa Cruz,09:18
90254,Santa Cruz,09:23
90256,Santa Cruz,09:28
90258,Santa Cruz,09:31
90244,Khar Road,09:15
90246,Khar Road,09:19
90248,Khar Road,09:21
90254,Khar Road,09:26
90256,Khar Road,09:31
90258,Khar Road,09:34
90244,BANDRA,09:19
90246,BANDRA,09:24
90248,BANDRA,09:27
90250,BANDRA,09:16
90252,BANDRA,09:19
90254,BANDRA,09:30
90256,BANDRA,09:35
92046,BANDRA,09:22
90258,BANDRA,09:38
94136,BANDRA,09:25
90244,Mahim Jn.,09:23
90246,Mahim Jn.,09:27
90248,Mahim Jn.,09:30
90254,Mahim Jn.,09:33
90256,Mahim Jn.,09:38
90258,Mahim Jn.,09:41
90244,Matunga Road,09:26
90246,Matunga Road,09:30
90248,Matunga Road,09:33
90254,Matunga Road,09:36
90256,Matunga Road,09:41
90258,Matunga Road,09:44
90244,DADAR,09:30
90246,DADAR,09:34
90248,DADAR,09:37
90250,DADAR,09:22
90252,DADAR,09:25
90254,DADAR,09:40
90256,DADAR,09:45
92046,DADAR,09:29
90258,DADAR,09:48
94136,DADAR,09:31
90244,Prabhadevi,09:32
90246,Prabhadevi,09:36
90248,Prabhadevi,09:39
90254,Prabhadevi,09:42
90256,Prabhadevi,09:47
90258,Prabhadevi,09:50
90244,Lower Parel,09:35
90246,Lower Parel,09:39
90248,Lower Parel,09:42
90254,Lower Parel,09:45
90256,Lower Parel,09:50
90258,Lower Parel,09:53
90244,Mahalakshmi,09:38
90246,Mahalakshmi,09:42
90248,Mahalakshmi,09:45
90254,Mahalakshmi,09:48
90256,Mahalakshmi,09:53
90258,Mahalakshmi,09:56
90244,M'BAI CENTRAL(L),09:41
90246,M'BAI CENTRAL(L),09:45
90248,M'BAI CENTRAL(L),09:48
90250,M'BAI CENTRAL(L),09:29
90252,M'BAI CENTRAL(L),09:32
90254,M'BAI CENTRAL(L),09:51
90256,M'BAI CENTRAL(L),09:56
90258,M'BAI CENTRAL(L),09:59
94136,M'BAI CENTRAL(L),09:38
90244,Grant Road,09:43
90246,Grant Road,09:47
90248,Grant Road,09:50
90250,Grant Road,09:31
90252,Grant Road,09:34
90254,Grant Road,09:53
90256,Grant Road,09:58
90258,Grant Road,10:01
94136,Grant Road,09:40
90244,Charni Road,09:45
90246,Charni Road,09:49
90248,Charni Road,09:52
90250,Charni Road,09:33
90252,Charni Road,09:36
90254,Charni Road,09:55
90256,Charni Road,10:00
90258,Charni Road,10:03
94136,Charni Road,09:42
90244,Marine Lines,09:48
90246,Marine Lines,09:52
90248,Marine Lines,09:55
90250,Marine Lines,09:36
90252,Marine Lines,09:39
90254,Marine Lines,09:58
90256,Marine Lines,10:03
90258,Marine Lines,10:06
94136,Marine Lines,09:45
90244,CHURCHGATE,09:53
90246,CHURCHGATE,09:56
90248,CHURCHGATE,09:59
90250,CHURCHGATE,09:40
90252,CHURCHGATE,09:44
90254,CHURCHGATE,10:01
90256,CHURCHGATE,10:06
90258,CHURCHGATE,10:09
94136,CHURCHGATE,09:49
93202,VIRAR,08:40
94024,VIRAR,08:33
90270,VIRAR,08:40
92052,VIRAR,08:44
90280,VIRAR,08:49
94024,Nalla Sopara,08:39
90270,Nalla Sopara,08:47
92052,Nalla Sopara,08:51
90280,Nalla Sopara,08:55
93202,VASAI ROAD,08:48
94024,VASAI ROAD,08:44
90266,VASAI ROAD,08:47
90270,VASAI ROAD,08:52
92052,VASAI ROAD,08:56
90280,VASAI ROAD,09:01
94024,Naigaon,08:48
90266,Naigaon,08:53
90270,Naigaon,08:57
92052,Naigaon,09:02
90280,Naigaon,09:06
93202,BHAYANDAR,08:55
94024,BHAYANDAR,08:54
90266,BHAYANDAR,08:59
90270,BHAYANDAR,09:03
90274,BHAYANDAR,09:06
92052,BHAYANDAR,09:09
90280,BHAYANDAR,09:13
94024,Mira Road,08:59
90266,Mira Road,09:04
90270,Mira Road,09:08
90274,Mira Road,09:11
92052,Mira Road,09:14
90280,Mira Road,09:26
94024,Dahisar,09:03
90266,Dahisar,09:08
90270,Dahisar,09:12
90274,Dahisar,09:15
92052,Dahisar,09:18
90280,Dahisar,09:23
90262,BORIVALI,09:06
93202,BORIVALI,09:05
94024,BORIVALI,09:09
90266,BORIVALI,09:13
90268,BORIVALI,09:15
90270,BORIVALI,09:17
90274,BORIVALI,09:21
92052,BORIVALI,09:24
92232,BORIVALI,09:22
90280,BORIVALI,09:28
90262,Kandivali,09:12
94024,Kandivali,09:15
90268,Kandivali,09:21
90274,Kandivali,09:25
92232,Kandivali,09:29
90280,Kandivali,09:32
90262,Malad,09:15
94024,Malad,09:18
90268,Malad,09:24
90274,Malad,09:28
92232,Malad,09:32
90280,Malad,09:35
90262,Goregaon,09:18
90264,Goregaon,09:18
94024,Goregaon,09:21
90268,Goregaon,09:27
90274,Goregaon,09:31
90276,Goregaon,09:34
92232,Goregaon,09:36
90280,Goregaon,09:38
90262,Ram Mandir,09:20
90264,Ram Mandir,09:21
94024,Ram Mandir,09:23
90268,Ram Mandir,09:29
90274,Ram Mandir,09:33
90276,Ram Mandir,09:37
90280,Ram Mandir,09:40
90262,Jogeshwari,09:23
90264,Jogeshwari,09:24
94024,Jogeshwari,09:26
90268,Jogeshwari,09:32
90274,Jogeshwari,09:36
90276,Jogeshwari,09:40
92232,Jogeshwari,09:40
90280,Jogeshwari,09:43
90262,ANDHERI,09:28
90264,ANDHERI,09:28
93202,ANDHERI,09:18
94024,ANDHERI,09:31
90266,ANDHERI,09:29
90268,ANDHERI,09:36
90270,ANDHERI,09:32
90272,ANDHERI,09:38
90274,ANDHERI,09:41
90276,ANDHERI,09:45
92232,ANDHERI,09:45
90280,ANDHERI,09:47
90262,Vile Parle,09:31
90264,Vile Parle,09:32
94024,Vile Parle,09:35
90268,Vile Parle,09:40
90272,Vile Parle,09:43
90274,Vile Parle,09:46
90276,Vile Parle,09:49
90280,Vile Parle,09:51
90262,Santa Cruz,09:34
90264,Santa Cruz,09:35
94024,Santa Cruz,09:38
90268,Santa Cruz,09:43
90272,Santa Cruz,09:46
90274,Santa Cruz,09:49
90276,Santa Cruz,09:52
90280,Santa Cruz,09:54
90262,Khar Road,09:37
90264,Khar Road,09:38
94024,Khar Road,09:41
90268,Khar Road,09:46
90272,Khar Road,09:49
90274,Khar Road,09:52
90276,Khar Road,09:55
90280,Khar Road,09:57
90262,BANDRA,09:41
90264,BANDRA,09:44
93202,BANDRA,09:28
94024,BANDRA,09:47
90266,BANDRA,09:40
90268,BANDRA,09:50
90270,BANDRA,09:43
90272,BANDRA,09:53
90274,BANDRA,09:56
90276,BANDRA,09:59
92232,BANDRA,09:55
90280,BANDRA,10:02
90262,Mahim Jn.,09:44
90264,Mahim Jn.,09:47
94024,Mahim Jn.,09:50
90268,Mahim Jn.,09:53
90272,Mahim Jn.,09:56
90274,Mahim Jn.,09:59
90276,Mahim Jn.,10:02
90280,Mahim Jn.,10:05
90262,Matunga Road,09:47
90264,Matunga Road,09:50
94024,Matunga Road,09:53
90268,Matunga Road,09:56
90272,Matunga Road,09:59
90274,Matunga Road,10:02
90276,Matunga Road,10:05
90280,Matunga Road,10:08
90262,DADAR,09:51
90264,DADAR,09:54
93202,DADAR,09:34
94024,DADAR,09:57
90266,DADAR,09:45
90268,DADAR,10:00
90270,DADAR,09:48
90272,DADAR,10:03
90274,DADAR,10:06
90276,DADAR,10:09
92232,DADAR,10:01
90280,DADAR,10:12
90262,Prabhadevi,09:53
90264,Prabhadevi,09:56
94024,Prabhadevi,09:59
90268,Prabhadevi,10:02
90272,Prabhadevi,10:05
90274,Prabhadevi,10:08
90276,Prabhadevi,10:11
90280,Prabhadevi,10:14
90262,Lower Parel,09:56
90264,Lower Parel,09:59
94024,Lower Parel,10:02
90268,Lower Parel,10:05
90272,Lower Parel,10:08
90274,Lower Parel,10:11
90276,Lower Parel,10:14
90280,Lower Parel,10:17
90262,Mahalakshmi,09:59
90264,Mahalakshmi,10:02
94024,Mahalakshmi,10:05
90268,Mahalakshmi,10:08
90272,Mahalakshmi,10:11
90274,Mahalakshmi,10:14
90276,Mahalakshmi,10:17
90280,Mahalakshmi,10:20
90262,M'BAI CENTRAL(L),10:02
90264,M'BAI CENTRAL(L),10:05
93202,M'BAI CENTRAL(L),09:41
94024,M'BAI CENTRAL(L),10:08
90266,M'BAI CENTRAL(L),09:52
90268,M'BAI CENTRAL(L),10:11
90270,M'BAI CENTRAL(L),09:55
90272,M'BAI CENTRAL(L),10:14
90274,M'BAI CENTRAL(L),10:17
90276,M'BAI CENTRAL(L),10:20
92232,M'BAI CENTRAL(L),10:08
90280,M'BAI CENTRAL(L),10:23
90262,Grant Road,10:04
90264,Grant Road,10:07
94024,Grant Road,10:10
90266,Grant Road,09:54
90268,Grant Road,10:13
90270,Grant Road,09:57
90272,Grant Road,10:16
90274,Grant Road,10:19
90276,Grant Road,10:22
90280,Grant Road,10:25
90262,Charni Road,10:06
90264,Charni Road,10:09
94024,Charni Road,10:12
90266,Charni Road,09:56
90268,Charni Road,10:15
90270,Charni Road,09:59
90272,Charni Road,10:18
90274,Charni Road,10:21
90276,Charni Road,10:24
90280,Charni Road,10:27
90262,Marine Lines,10:09
90264,Marine Lines,10:12
94024,Marine Lines,10:15
90266,Marine Lines,09:59
90268,Marine Lines,10:18
90270,Marine Lines,10:02
90272,Marine Lines,10:21
90274,Marine Lines,10:24
90276,Marine Lines,10:27
90280,Marine Lines,10:30
90262,CHURCHGATE,10:13
90264,CHURCHGATE,10:16
93202,CHURCHGATE,09:56
94024,CHURCHGATE,10:20
90266,CHURCHGATE,10:03
90268,CHURCHGATE,10:23
90270,CHURCHGATE,10:08
90272,CHURCHGATE,10:27
90274,CHURCHGATE,10:30
90276,CHURCHGATE,10:33
92232,CHURCHGATE,10:19
90280,CHURCHGATE,10:36
90290,VIRAR,08:53
92056,VIRAR,09:00
90294,VIRAR,09:04
92058,VIRAR,09:05
94028,VIRAR,09:09
90290,Nalla Sopara,09:00
92056,Nalla Sopara,09:06
90294,Nalla Sopara,09:10
92058,Nalla Sopara,09:12
94028,Nalla Sopara,09:15
90290,VASAI ROAD,09:05
92054,VASAI ROAD,09:08
92056,VASAI ROAD,09:12
90294,VASAI ROAD,09:15
92058,VASAI ROAD,09:17
94028,VASAI ROAD,09:20
90290,Naigaon,09:09
92054,Naigaon,09:14
92056,Naigaon,09:18
90294,Naigaon,09:20
92058,Naigaon,09:21
94028,Naigaon,09:25
90290,BHAYANDAR,09:15
92054,BHAYANDAR,09:20
92056,BHAYANDAR,09:24
90294,BHAYANDAR,09:26
92058,BHAYANDAR,09:27
94028,BHAYANDAR,09:31
90290,Mira Road,09:20
92054,Mira Road,09:25
92056,Mira Road,09:29
90294,Mira Road,09:31
92058,Mira Road,09:32
94028,Mira Road,09:36
90290,Dahisar,09:25
92054,Dahisar,09:29
92056,Dahisar,09:33
90294,Dahisar,09:35
92058,Dahisar,09:36
94028,Dahisar,09:40
90288,BORIVALI,09:28
90290,BORIVALI,09:31
92054,BORIVALI,09:33
94026,BORIVALI,09:35
90292,BORIVALI,09:38
90294,BORIVALI,09:41
90296,BORIVALI,09:41
92058,BORIVALI,09:41
94028,BORIVALI,09:45
90288,Kandivali,09:35
92054,Kandivali,09:38
94026,Kandivali,09:41
90292,Kandivali,09:44
90296,Kandivali,09:47
90288,Malad,09:38
92054,Malad,09:42
94026,Malad,09:44
90292,Malad,09:47
90296,Malad,09:50
90282,Goregaon,09:30
90286,Goregaon,09:40
90288,Goregaon,09:42
92054,Goregaon,09:45
94026,Goregaon,09:48
90292,Goregaon,09:50
90296,Goregaon,09:53
90286,Ram Mandir,09:44
90288,Ram Mandir,09:44
92054,Ram Mandir,09:47
90292,Ram Mandir,09:52
90296,Ram Mandir,09:55
90282,Jogeshwari,09:35
90286,Jogeshwari,09:47
90288,Jogeshwari,09:47
92054,Jogeshwari,09:50
94026,Jogeshwari,09:53
90292,Jogeshwari,09:55
90296,Jogeshwari,09:58
90284,ANDHERI,09:50
90286,ANDHERI,09:52
90288,ANDHERI,09:53
90290,ANDHERI,09:48
92054,ANDHERI,09:56
94026,ANDHERI,09:57
92056,ANDHERI,09:52
90292,ANDHERI,10:00
90296,ANDHERI,10:03
92058,ANDHERI,09:56
94028,ANDHERI,09:58
90284,Vile Parle,09:55
90286,Vile Parle,09:57
90288,Vile Parle,09:58
90292,Vile Parle,10:05
90296,Vile Parle,10:08
90284,Santa Cruz,09:58
90286,Santa Cruz,10:00
90288,Santa Cruz,10:01
90292,Santa Cruz,10:08
90296,Santa Cruz,10:11
90284,Khar Road,10:01
90286,Khar Road,10:03
90288,Khar Road,10:05
90292,Khar Road,10:11
90296,Khar Road,10:14
90282,BANDRA,09:50
90284,BANDRA,10:06
90286,BANDRA,10:09
90288,BANDRA,10:12
90290,BANDRA,09:58
94026,BANDRA,10:06
92056,BANDRA,10:02
90292,BANDRA,10:15
90296,BANDRA,10:18
94028,BANDRA,10:09
90284,Mahim Jn.,10:09
90286,Mahim Jn.,10:12
90288,Mahim Jn.,10:15
90292,Mahim Jn.,10:18
90296,Mahim Jn.,10:21
90284,Matunga Road,10:12
90286,Matunga Road,10:15
90288,Matunga Road,10:18
90292,Matunga Road,10:21
90296,Matunga Road,10:24
90282,DADAR,09:56
90284,DADAR,10:16
90286,DADAR,10:19
90288,DADAR,10:22
90290,DADAR,10:04
94026,DADAR,10:12
92056,DADAR,10:10
90292,DADAR,10:25
90296,DADAR,10:28
94028,DADAR,10:15
90284,Prabhadevi,10:18
90286,Prabhadevi,10:21
90288,Prabhadevi,10:24
90292,Prabhadevi,10:27
90296,Prabhadevi,10:30
90284,Lower Parel,10:21
90286,Lower Parel,10:24
90288,Lower Parel,10:27
90292,Lower Parel,10:30
90296,Lower Parel,10:33
90284,Mahalakshmi,10:24
90286,Mahalakshmi,10:27
90288,Mahalakshmi,10:30
90292,Mahalakshmi,10:33
90296,Mahalakshmi,10:36
90282,M'BAI CENTRAL(L),10:03
90284,M'BAI CENTRAL(L),10:27
90286,M'BAI CENTRAL(L),10:30
90288,M'BAI CENTRAL(L),10:33
90290,M'BAI CENTRAL(L),10:11
94026,M'BAI CENTRAL(L),10:19
90292,M'BAI CENTRAL(L),10:36
90296,M'BAI CENTRAL(L),10:39
94028,M'BAI CENTRAL(L),10:22
90282,Grant Road,10:05
90284,Grant Road,10:29
90286,Grant Road,10:32
90288,Grant Road,10:35
90290,Grant Road,10:13
94026,Grant Road,10:21
90292,Grant Road,10:38
90296,Grant Road,10:41
94028,Grant Road,10:24
90282,Charni Road,10:07
90284,Charni Road,10:31
90286,Charni Road,10:34
90288,Charni Road,10:37
90290,Charni Road,10:15
94026,Charni Road,10:23
90292,Charni Road,10:40
90296,Charni Road,10:43
94028,Charni Road,10:26
90282,Marine Lines,10:10
90284,Marine Lines,10:34
90286,Marine Lines,10:37
90288,Marine Lines,10:40
90290,Marine Lines,10:18
94026,Marine Lines,10:26
90292,Marine Lines,10:43
90296,Marine Lines,10:46
94028,Marine Lines,10:29
90282,CHURCHGATE,10:14
90284,CHURCHGATE,10:39
90286,CHURCHGATE,10:42
90288,CHURCHGATE,10:45
90290,CHURCHGATE,10:23
94026,CHURCHGATE,10:29
90292,CHURCHGATE,10:48
90296,CHURCHGATE,10:51
94028,CHURCHGATE,10:32
90310,VIRAR,09:15
92062,VIRAR,09:19
94030,VIRAR,09:23
92064,VIRAR,09:24
90310,Nalla Sopara,09:22
92062,Nalla Sopara,09:25
94030,Nalla Sopara,09:29
92064,Nalla Sopara,09:31
90310,VASAI ROAD,09:27
92062,VASAI ROAD,09:30
94030,VASAI ROAD,09:35
92064,VASAI ROAD,09:36
90310,Naigaon,09:33
92062,Naigaon,09:34
94030,Naigaon,09:39
92064,Naigaon,09:40
92060,BHAYANDAR,09:35
90310,BHAYANDAR,09:39
92062,BHAYANDAR,09:40
94030,BHAYANDAR,09:45
92064,BHAYANDAR,09:46
92060,Mira Road,09:41
90310,Mira Road,09:45
92062,Mira Road,09:45
94030,Mira Road,09:50
92064,Mira Road,09:51
92060,Dahisar,09:45
90310,Dahisar,09:50
92062,Dahisar,09:49
94030,Dahisar,09:55
92064,Dahisar,09:56
92216,BORIVALI,09:48
92060,BORIVALI,09:50
90306,BORIVALI,09:50
90310,BORIVALI,09:55
92062,BORIVALI,09:55
90312,BORIVALI,09:55
94030,BORIVALI,10:00
90316,BORIVALI,10:00
92064,BORIVALI,10:04
92216,Kandivali,09:56
90306,Kandivali,09:56
90312,Kandivali,10:01
90316,Kandivali,10:05
92216,Malad,09:59
90306,Malad,09:59
90312,Malad,10:04
90316,Malad,10:08
90300,Goregaon,09:53
90302,Goregaon,09:57
90306,Goregaon,10:02
90312,Goregaon,10:07
90316,Goregaon,10:11
94126,Goregaon,10:11
90302,Ram Mandir,10:00
92216,Ram Mandir,10:04
90306,Ram Mandir,10:04
90312,Ram Mandir,10:09
90316,Ram Mandir,10:13
94126,Ram Mandir,10:15
90300,Jogeshwari,09:58
90302,Jogeshwari,10:03
90306,Jogeshwari,10:07
90312,Jogeshwari,10:12
90316,Jogeshwari,10:16
94126,Jogeshwari,10:17
90302,ANDHERI,10:07
92216,ANDHERI,10:09
92060,ANDHERI,10:05
90306,ANDHERI,10:12
90308,ANDHERI,10:14
90310,ANDHERI,10:12
90312,ANDHERI,10:17
94030,ANDHERI,10:15
90316,ANDHERI,10:21
94126,ANDHERI,10:22
90302,Vile Parle,10:12
90306,Vile Parle,10:15
90308,Vile Parle,10:18
90312,Vile Parle,10:21
90316,Vile Parle,10:24
94126,Vile Parle,10:26
90302,Santa Cruz,10:15
90306,Santa Cruz,10:18
90308,Santa Cruz,10:21
90312,Santa Cruz,10:24
90316,Santa Cruz,10:27
94126,Santa Cruz,10:29
90302,Khar Road,10:18
90306,Khar Road,10:21
90308,Khar Road,10:24
90312,Khar Road,10:27
90316,Khar Road,10:30
94126,Khar Road,10:32
90300,BANDRA,10:13
90302,BANDRA,10:22
92216,BANDRA,10:19
92060,BANDRA,10:16
90306,BANDRA,10:25
90308,BANDRA,10:28
90310,BANDRA,10:22
90312,BANDRA,10:31
94030,BANDRA,10:25
90316,BANDRA,10:34
94126,BANDRA,10:37
90302,Mahim Jn.,10:25
90306,Mahim Jn.,10:28
90308,Mahim Jn.,10:31
90312,Mahim Jn.,10:34
90316,Mahim Jn.,10:38
94126,Mahim Jn.,10:41
90302,Matunga Road,10:28
90306,Matunga Road,10:31
90308,Matunga Road,10:34
90312,Matunga Road,10:37
90316,Matunga Road,10:41
94126,Matunga Road,10:44
90300,DADAR,10:19
90302,DADAR,10:32
92216,DADAR,10:25
92060,DADAR,10:24
90306,DADAR,10:35
90308,DADAR,10:38
90310,DADAR,10:28
90312,DADAR,10:41
94030,DADAR,10:31
90316,DADAR,10:45
94126,DADAR,10:48
90302,Prabhadevi,10:34
90306,Prabhadevi,10:37
90308,Prabhadevi,10:40
90312,Prabhadevi,10:43
90316,Prabhadevi,10:47
94126,Prabhadevi,10:50
90302,Lower Parel,10:37
90306,Lower Parel,10:40
90308,Lower Parel,10:43
90312,Lower Parel,10:46
90316,Lower Parel,10:50
94126,Lower Parel,10:53
90302,Mahalakshmi,10:40
90306,Mahalakshmi,10:43
90308,Mahalakshmi,10:46
90312,Mahalakshmi,10:49
90316,Mahalakshmi,10:53
94126,Mahalakshmi,10:56
90300,M'BAI CENTRAL(L),10:26
90302,M'BAI CENTRAL(L),10:43
92216,M'BAI CENTRAL(L),10:32
90306,M'BAI CENTRAL(L),10:46
90308,M'BAI CENTRAL(L),10:49
90310,M'BAI CENTRAL(L),10:35
90312,M'BAI CENTRAL(L),10:52
94030,M'BAI CENTRAL(L),10:38
90316,M'BAI CENTRAL(L),10:56
94126,M'BAI CENTRAL(L),10:59
90300,Grant Road,10:28
90302,Grant Road,10:45
90306,Grant Road,10:48
90308,Grant Road,10:51
90310,Grant Road,10:37
90312,Grant Road,10:54
94030,Grant Road,10:40
90316,Grant Road,10:58
94126,Grant Road,11:01
90300,Charni Road,10:30
90302,Charni Road,10:47
90306,Charni Road,10:50
90308,Charni Road,10:53
90310,Charni Road,10:39
90312,Charni Road,10:56
94030,Charni Road,10:42
90316,Charni Road,11:00
94126,Charni Road,11:03
90300,Marine Lines,10:33
90302,Marine Lines,10:50
90306,Marine Lines,10:53
90308,Marine Lines,10:56
90310,Marine Lines,10:42
90312,Marine Lines,10:59
94030,Marine Lines,10:45
90316,Marine Lines,11:03
94126,Marine Lines,11:06
90300,CHURCHGATE,10:36
90302,CHURCHGATE,10:54
92216,CHURCHGATE,10:42
90306,CHURCHGATE,10:57
90308,CHURCHGATE,11:00
90310,CHURCHGATE,10:46
90312,CHURCHGATE,11:03
94030,CHURCHGATE,10:50
90316,CHURCHGATE,11:06
94126,CHURCHGATE,11:09
90324,VIRAR,09:30
92066,VIRAR,09:37
92068,VIRAR,09:41
90334,VIRAR,09:43
90324,Nalla Sopara,09:36
92066,Nalla Sopara,09:43
92068,Nalla Sopara,09:47
90334,Nalla Sopara,09:49
90324,VASAI ROAD,09:41
92066,VASAI ROAD,09:49
92068,VASAI ROAD,09:52
90334,VASAI ROAD,09:54
90324,Naigaon,09:46
92066,Naigaon,09:54
92068,Naigaon,09:57
90334,Naigaon,09:59
90322,BHAYANDAR,09:49
90324,BHAYANDAR,09:53
92066,BHAYANDAR,10:00
92068,BHAYANDAR,10:03
90334,BHAYANDAR,10:05
90322,Mira Road,09:56
90324,Mira Road,09:59
92066,Mira Road,10:05
92068,Mira Road,10:07
90334,Mira Road,10:10
90322,Dahisar,10:00
90324,Dahisar,10:04
92066,Dahisar,10:09
92068,Dahisar,10:11
90334,Dahisar,10:14
90320,BORIVALI,10:04
90322,BORIVALI,10:05
90324,BORIVALI,10:10
90328,BORIVALI,10:06
92066,BORIVALI,10:14
92068,BORIVALI,10:16
90332,BORIVALI,10:12
90334,BORIVALI,10:18
94032,BORIVALI,10:16
90340,BORIVALI,10:19
90320,Kandivali,10:10
90328,Kandivali,10:13
90332,Kandivali,10:18
94032,Kandivali,10:21
90340,Kandivali,10:25
90320,Malad,10:13
90328,Malad,10:16
90332,Malad,10:21
94032,Malad,10:24
90340,Malad,10:28
90320,Goregaon,10:16
90326,Goregaon,10:18
90328,Goregaon,10:19
90332,Goregaon,10:24
94032,Goregaon,10:27
90338,Goregaon,10:29
90340,Goregaon,10:31
90320,Ram Mandir,10:18
90326,Ram Mandir,10:21
90332,Ram Mandir,10:26
90338,Ram Mandir,10:32
90340,Ram Mandir,10:33
90320,Jogeshwari,10:21
90326,Jogeshwari,10:24
90328,Jogeshwari,10:24
90332,Jogeshwari,10:29
94032,Jogeshwari,10:32
90338,Jogeshwari,10:35
90340,Jogeshwari,10:36
90320,ANDHERI,10:26
90322,ANDHERI,10:18
90324,ANDHERI,10:25
90326,ANDHERI,10:27
90328,ANDHERI,10:28
92066,ANDHERI,10:29
90330,ANDHERI,10:31
90332,ANDHERI,10:34
90334,ANDHERI,10:31
94032,ANDHERI,10:37
90338,ANDHERI,10:39
90340,ANDHERI,10:40
90320,Vile Parle,10:29
90326,Vile Parle,10:33
90330,Vile Parle,10:36
90332,Vile Parle,10:38
90338,Vile Parle,10:42
90340,Vile Parle,10:44
90320,Santa Cruz,10:32
90326,Santa Cruz,10:36
90330,Santa Cruz,10:39
90332,Santa Cruz,10:41
90338,Santa Cruz,10:45
90340,Santa Cruz,10:47
90320,Khar Road,10:35
90326,Khar Road,10:39
90330,Khar Road,10:42
90332,Khar Road,10:44
90338,Khar Road,10:48
90340,Khar Road,10:50
90320,BANDRA,10:40
90322,BANDRA,10:28
90324,BANDRA,10:35
90326,BANDRA,10:44
90328,BANDRA,10:38
90330,BANDRA,10:47
90332,BANDRA,10:49
90334,BANDRA,10:41
94032,BANDRA,10:47
90338,BANDRA,10:52
90340,BANDRA,10:55
90320,Mahim Jn.,10:44
90326,Mahim Jn.,10:47
90330,Mahim Jn.,10:50
90332,Mahim Jn.,10:52
90338,Mahim Jn.,10:55
90340,Mahim Jn.,10:58
90320,Matunga Road,10:47
90326,Matunga Road,10:50
90330,Matunga Road,10:53
90332,Matunga Road,10:55
90338,Matunga Road,10:58
90340,Matunga Road,11:01
90320,DADAR,10:51
90322,DADAR,10:34
90324,DADAR,10:40
90326,DADAR,10:54
90328,DADAR,10:44
90330,DADAR,10:57
90332,DADAR,10:59
90334,DADAR,10:47
94032,DADAR,10:53
90338,DADAR,11:02
90340,DADAR,11:05
90320,Prabhadevi,10:53
90326,Prabhadevi,10:56
90330,Prabhadevi,10:59
90332,Prabhadevi,11:01
90338,Prabhadevi,11:04
90340,Prabhadevi,11:07
90320,Lower Parel,10:56
90326,Lower Parel,10:59
90330,Lower Parel,11:02
90332,Lower Parel,11:04
90338,Lower Parel,11:07
90340,Lower Parel,11:10
90320,Mahalakshmi,10:59
90326,Mahalakshmi,11:02
90330,Mahalakshmi,11:05
90332,Mahalakshmi,11:07
90338,Mahalakshmi,11:10
90340,Mahalakshmi,11:13
90320,M'BAI CENTRAL(L),11:02
90322,M'BAI CENTRAL(L),10:41
90324,M'BAI CENTRAL(L),10:47
90326,M'BAI CENTRAL(L),11:05
90328,M'BAI CENTRAL(L),10:51
90330,M'BAI CENTRAL(L),11:08
90332,M'BAI CENTRAL(L),11:10
90334,M'BAI CENTRAL(L),10:54
94032,M'BAI CENTRAL(L),11:00
90338,M'BAI CENTRAL(L),11:13
90340,M'BAI CENTRAL(L),11:16
90320,Grant Road,11:04
90322,Grant Road,10:43
90324,Grant Road,10:49
90326,Grant Road,11:07
90328,Grant Road,10:53
90330,Grant Road,11:10
90332,Grant Road,11:12
90334,Grant Road,10:56
94032,Grant Road,11:02
90338,Grant Road,11:15
90340,Grant Road,11:18
